"par"
-2.88167263633763
-1.39826191661637
-1.83827812914809
-2.12270200786953
-1.04496050948265
-2.00513012434307
-4.57758723326386
0.458946365029713
0.316180941792348
-0.408765972574508
0.659174223369163
0.562683093753815
