"par"
-0.704041759261195
0.484415089569342
-0.519995528879362
-0.855099553093407
0.906948991837854
0.146937730264305
-0.470013862341006
-1.23469359254354
0.661467481296691
-0.42731322795996
-1.12732545731564
0.489851192082529
0.329567690075154
