"par"
3.0485485326
4.68400625262819
3.96958832629337
-56.7020886895376
4.82232193742242
4.24731467305108
-2.57635275122482
3.24636280635465
-41.3062830539649
-17.9429933384812
-2.23722005014163
-1.7127409415028
-40.9751966082394
0.412511598823157
0.350657890399674
-0.781130568306533
0.692168771953055
0.495695902577075
