"par"
-2.73354684174296
-1.36777710268124
-1.89345822741693
-2.18464425145242
-1.12067436627667
-1.98886116815532
-4.6628699269346
-2.96243068828159
-3.96914326742683
0.705392383613241
0.112174451656551
-0.463124574298719
0.660440876214072
0.699590716732608
