"par"
-2.98276303915243
-1.2176625811751
-2.9927822401616
-6.07863177349797
-1.393107340285
-2.04078785468323
-4.53188720517607
-1.91676323861235
-4.5699716795252
-2.19362106157652
0.514051434889974
0.200722760115825
-0.340956616691592
0.647189149497792
0.531780304189112
