"par"
-2.52899879355619
-0.644118864561013
-3.10080658793935
-6.13388699961978
-0.82908264799653
-1.65684133143932
-4.3951211871013
-1.10180282891355
-3.71061922779843
-1.65995188711669
-0.0357785258927835
-0.00384854674595014
-0.531949842993384
-1.08227406382842
