"par"
-2.60281601448152
-1.16031195351495
-1.34796480304907
-1.75220745127601
-0.862229532897685
-1.94981729324188
-3.85103959857482
-3.18412804414628
-3.89106003450641
0.0195701753694285
0.196057267648912
-0.240797810588342
-0.432175442070139
