"par"
-2.47283118937623
-0.828306154182191
-3.33757406090587
-18.891615384381
-1.08942689088083
-2.13219394485801
-3.60873852937158
-1.80051225697194
-4.68139662206504
-2.85682051965886
0.938134755422936
0.257055151873143
-1.20291277843106
0.886099530064273
0.802771372833579
