"par"
3.06283892568995
4.61647840349767
2.66766005881094
-2.27951091944508
4.81831625020544
4.4190879492552
-3.64168653610519
3.98609658090159
-2.99213337092182
-71.8200110969566
-45.7498274858579
-56.2272923895807
-1.5346267739771
-19.4553302733258
0.433946476417902
0.3419948684116
-0.769268291248475
0.673415902848501
0.488160395881632
