"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"gerlang_TRUE_square_softplus_all",0.479963962252834,0.413100395735837,0.481526522868665,0.518406858559392,0.469480406425132,0.469651646678556,0.45629752999665,0.477645317046302,0.43877121732626,0.43389195937107
"gerlang_TRUE_square_square_all",0.499505941492967,0.443216066916513,0.499648049471161,0.527191599680332,0.472304411875184,0.4986584753315,0.472873108379183,0.500014317336209,0.457614085881144,0.458643068183478
"gerlang_relax_FALSE_exp_exp_all",0.459210552361675,0.413352458100775,0.470425733721503,0.497495417269266,0.459287080247214,0.463961757153387,0.444516362349878,0.467288384089805,0.426678758983504,0.41694897919983
"gerlang_relax_FALSE_exp_softplus_all",0.459210552361675,0.413352458100775,0.470425733721503,0.497495417269266,0.459287080247214,0.463961757153387,0.444516362349878,0.467288384089805,0.426678758983504,0.41694897919983
"gerlang_relax_FALSE_exp_square_all",0.459210552361675,0.413352458100775,0.470425733721503,0.497495417269266,0.459287080247214,0.463961757153387,0.444516362349878,0.467288384089805,0.426678758983504,0.41694897919983
"gerlang_relax_FALSE_softplus_exp_all",0.459211807725942,0.413346836004775,0.470426933559779,0.497480379261948,0.459294356947501,0.463967396390931,0.444526560678922,0.467296778767884,0.426682684650448,0.416958983941767
"gerlang_relax_FALSE_softplus_softplus_all",0.459211807725942,0.413346836004775,0.470426933559779,0.497480379261948,0.459294356947501,0.463967396390931,0.444526560678922,0.467296778767884,0.426682684650448,0.416958983941767
"gerlang_relax_FALSE_softplus_square_all",0.459211807725942,0.413346836004775,0.470426933559779,0.497480379261948,0.459294356947501,0.463967396390931,0.444526560678922,0.467296778767884,0.426682684650448,0.416958983941767
"gerlang_relax_FALSE_square_exp_all",0.459212250081775,0.413347928505679,0.470424646410808,0.497484698685531,0.45928805929846,0.463962252948552,0.444517465290309,0.467288484574423,0.42668161836564,0.416949488658804
"gerlang_relax_FALSE_square_softplus_all",0.459212250081775,0.413347928505679,0.470424646410808,0.497484698685531,0.45928805929846,0.463962252948552,0.444517465290309,0.467288484574423,0.42668161836564,0.416949488658804
"gerlang_relax_FALSE_square_square_all",0.459212250081775,0.413347928505679,0.470424646410808,0.497484698685531,0.45928805929846,0.463962252948552,0.444517465290309,0.467288484574423,0.42668161836564,0.416949488658804
"gerlang_relax_TRUE_exp_exp_all",0.453861612667483,0.40024551303003,0.460692198600459,0.4901961012756,0.449209619154059,0.448784262637362,0.437842494306907,0.463691857723011,0.422325491042061,0.417255714853605
"gerlang_relax_TRUE_exp_softplus_all",0.455072211722344,0.399305195757885,0.4606617556488,0.490548714366546,0.449402932477053,0.448793078481697,0.437546620427535,0.463967741988355,0.422428623113965,0.415959552160294
"gerlang_relax_TRUE_exp_square_all",0.475830373195913,0.425661723422794,0.477137287056566,0.499565490619143,0.451688593522334,0.473985847372192,0.451122749217599,0.483091015459742,0.441638369049609,0.437911430303522
"gerlang_relax_TRUE_softplus_exp_all",0.453855855396606,0.400252898289004,0.460694640584835,0.490208693789504,0.449234198990364,0.448800638206295,0.437824119756615,0.463697828951385,0.422329200186526,0.417240960550195
"gerlang_relax_TRUE_softplus_softplus_all",0.455103359566386,0.399294872276965,0.46065946121309,0.490551934862416,0.449402728361189,0.448796973509445,0.437555057800383,0.463977185793989,0.422430490390518,0.415974465547087
"gerlang_relax_TRUE_softplus_square_all",0.47582799395306,0.42566093356681,0.477133675480632,0.499559491872209,0.45168751866339,0.473987663827909,0.451118268108294,0.483091833947586,0.441631044548516,0.437905637293258
"gerlang_relax_TRUE_square_exp_all",0.453888100753038,0.400248770462091,0.460694734992388,0.490206762726413,0.449184629867782,0.448831321469656,0.437781448214878,0.463681497837344,0.422301880563803,0.417252019742573
"gerlang_relax_TRUE_square_softplus_all",0.455136491820724,0.399303837740386,0.460670823708262,0.490562118602255,0.449352275659785,0.448877574791658,0.437507452046195,0.463975718113981,0.422418320211531,0.415965293164549
"gerlang_relax_TRUE_square_square_all",0.475826840453658,0.425657397176113,0.477142431906148,0.499555657070939,0.451719620030604,0.473983631904159,0.451147055572894,0.483091145749078,0.441642844030046,0.437906805893764
"free_upper_tri_FALSE_exp_exp_all",0.45179886320155,0.408394468532334,0.466096751396611,0.489429365053102,0.450067360212163,0.460480594194336,0.444593871311411,0.460124752074211,0.425412575758319,0.408395780951324
"free_upper_tri_FALSE_exp_softplus_all",0.45179886320155,0.408394468532334,0.466096751396611,0.489429365053102,0.450067360212163,0.460480594194336,0.444593871311411,0.460124752074211,0.425412575758319,0.408395780951324
"free_upper_tri_FALSE_exp_square_all",0.45179886320155,0.408394468532334,0.466096751396611,0.489429365053102,0.450067360212163,0.460480594194336,0.444593871311411,0.460124752074211,0.425412575758319,0.408395780951324
"free_upper_tri_FALSE_softplus_exp_all",0.451784183572881,0.408392885414158,0.466094944072033,0.489490665546864,0.45005700910886,0.460473487324584,0.444594224153729,0.460088291246084,0.425442147714458,0.408388286112867
"free_upper_tri_FALSE_softplus_softplus_all",0.451784183572881,0.408392885414158,0.466094944072033,0.489490665546864,0.45005700910886,0.460473487324584,0.444594224153729,0.460088291246084,0.425442147714458,0.408388286112867
"free_upper_tri_FALSE_softplus_square_all",0.451784183572881,0.408392885414158,0.466094944072033,0.489490665546864,0.45005700910886,0.460473487324584,0.444594224153729,0.460088291246084,0.425442147714458,0.408388286112867
"free_upper_tri_FALSE_square_exp_all",0.451806087629089,0.408391693650625,0.466087290112585,0.489483572077492,0.450035005618178,0.460467342967622,0.444577804361254,0.460091740911126,0.425421574217175,0.408407395289898
"free_upper_tri_FALSE_square_softplus_all",0.451806087629089,0.408391693650625,0.466087290112585,0.489483572077492,0.450035005618178,0.460467342967622,0.444577804361254,0.460091740911126,0.425421574217175,0.408407395289898
"free_upper_tri_FALSE_square_square_all",0.451806087629089,0.408391693650625,0.466087290112585,0.489483572077492,0.450035005618178,0.460467342967622,0.444577804361254,0.460091740911126,0.425421574217175,0.408407395289898
"free_upper_tri_TRUE_exp_exp_all",0.446913628622813,0.396511808626656,0.455825614991863,0.482914048533246,0.438471881718153,0.445947418521265,0.437026470423549,0.456687665898534,0.420445795317943,0.410652689182489
"free_upper_tri_TRUE_exp_softplus_all",0.448185435820928,0.395492410789749,0.455886713577982,0.483446742730662,0.438915641794436,0.446182977246734,0.436554771688369,0.457056002601041,0.420532744145836,0.409292588838443
"free_upper_tri_TRUE_exp_square_all",0.467929783145016,0.420051491965788,0.472756809599312,0.491447689669248,0.441226066862849,0.469685247779253,0.451081806167717,0.477511414632571,0.440601537078257,0.430768103382198
"free_upper_tri_TRUE_softplus_exp_all",0.446903243000602,0.39650730566945,0.455839869825859,0.48294111915727,0.438491922302467,0.44595639175935,0.437037287030312,0.456697536576257,0.42042465434208,0.410634550083439
"free_upper_tri_TRUE_softplus_softplus_all",0.448183548251733,0.395496637639348,0.455858978173198,0.483452819307871,0.438919361518976,0.446176538528605,0.436531117502893,0.457054696845344,0.420528020360021,0.40929302664546
"free_upper_tri_TRUE_softplus_square_all",0.467898050988972,0.420054690021598,0.472766977956191,0.491377655876396,0.441183595769798,0.469664804469776,0.451076022686135,0.477532922655214,0.44064042096726,0.430762586092153
"free_upper_tri_TRUE_square_exp_all",0.446918386242285,0.396506712772997,0.45583227357061,0.482954907058729,0.438453550737659,0.445992630530807,0.437015941071707,0.456676341977935,0.420426437061767,0.410637589911023
"free_upper_tri_TRUE_square_softplus_all",0.448195252522231,0.395517038468594,0.455874873426955,0.483498561618016,0.438909444837404,0.446171028676828,0.436518414814919,0.457041356869933,0.420515539057005,0.409321449942731
"free_upper_tri_TRUE_square_square_all",0.467922471380326,0.420062722476756,0.47276164735875,0.49141758881404,0.441226161726152,0.469694972003341,0.451088724738742,0.477518160806047,0.44060516909499,0.43078618586133
"uniform",0.600591985428051,0.589981785063752,0.61449605343048,0.592956891317547,0.603400121432908,0.61774438372799,0.614283545840923,0.616355494839101,0.599795081967213,0.583236520703009
"persistence",0.743169398907104,0.724043715846995,0.792349726775956,0.83879781420765,0.704918032786885,0.745901639344262,0.724043715846995,0.724043715846995,0.762295081967213,0.758713136729222
"empirical_dist",0.567897837715287,0.564440626019882,0.601449821400287,0.600774151295679,0.578323907527581,0.58876859757001,0.571426986991744,0.590738044406457,0.547629679898962,0.535843362007771
"empirical_dist_corr",0.505594298841721,0.498875851402392,0.53849062654891,0.516541356686717,0.515681510713773,0.532123958878129,0.524358126757132,0.532261183931029,0.500146810173273,0.482852129501481
"olr",0.45653703031542,0.432980708527652,0.481350569204239,0.488558359142367,0.44709971961805,0.467774321980805,0.448217697213056,0.459923742077393,0.438488814436321,0.425416260463676
"olr_cov",0.447336168557782,0.422710952635402,0.475329806921787,0.485780345778903,0.439717546414544,0.458772496613013,0.441234710815354,0.461954471884615,0.436750226077734,0.422108825925911
"opr",0.45827991250921,0.436267668521296,0.484083397437045,0.488829723826209,0.451765016867407,0.471141765942371,0.451593190551316,0.463246467013587,0.439004314357155,0.428518600832768
"opr_cov",0.448676424261919,0.425861974854885,0.477875629534968,0.485851288261292,0.443885986633748,0.462123134081706,0.444410669158919,0.465115080625642,0.43750057814851,0.425301981294971
"ocllr",0.4834361451685,0.469529556873044,0.513158423281227,0.510334684912543,0.483676439516983,0.499640479524186,0.483901671644232,0.495343544503909,0.465237364021964,0.451369337714416
"ocllr_cov",0.474744891361279,0.45996446820321,0.507010025708353,0.505478029298974,0.475023263762011,0.490124975827936,0.476564905970506,0.497353478103435,0.463500001261403,0.449813516608478
"obs",0,0,0,0,0,0,0,0,0,0
