"s1","s2","t","MBT.norm","speed.norm","profil.norm","steel.norm","invRad.norm"
2,2,1.86575342465753,0.0143993814083642,0.105263157894737,0.482758620689655,0.3,0
2,2,1.99452054794521,0.0143993814083642,0.210526315789474,0.482758620689655,0.3,0
3,3,0.208219178082192,0.0143993814083642,0.157894736842105,0.482758620689655,0.3,0
2,2,0.964383561643836,0.0143993814083642,0.210526315789474,0.482758620689655,0.3,0.663157894736842
1,3,2.46027397260274,0.254041153630522,0.578947368421053,0.655172413793103,0.3,0.0609677419354839
3,3,0.10958904109589,0.254041153630522,0.578947368421053,0.655172413793103,0.3,0.0609677419354839
3,3,0.956164383561644,0.254041153630522,0.578947368421053,0.862068965517241,0.3,0.0675
2,2,2.27945205479452,0.122111524282366,0.421052631578947,0.862068965517241,0.3,0.0945
2,2,0.315068493150685,0.000910017416240358,0.421052631578947,0.862068965517241,0.3,0.07875
2,4,0.315068493150685,0.254154258213857,0.526315789473684,0.655172413793103,0.75,0
3,4,2.03013698630137,0.254154258213857,0.342105263157895,0.655172413793103,0.75,0
1,3,2.04931506849315,0.254154258213857,0.526315789473684,0.655172413793103,0.75,0
1,4,3.92876712328767,0.216884358180898,0.526315789473684,0.482758620689655,0.3,0
2,2,1.96712328767123,0.254550002594092,0.368421052631579,0.655172413793103,0.3,0.00945
1,3,2.8958904109589,0.25468703392686,0.552631578947368,0.655172413793103,0.3,0
2,3,0.6,0.228471231301076,0.552631578947368,0.655172413793103,0.3,0.272334293948127
3,3,1.36712328767123,0.254488394593787,0.552631578947368,0.655172413793103,0.3,0.0994736842105263
2,2,2.21369863013699,0.255267933497479,0.552631578947368,0.655172413793103,0.75,0
1,4,1.96164383561644,0.232820999445467,0.578947368421053,0.655172413793103,0.3,0.039375
4,4,0.136986301369863,0.254786647608538,0.578947368421053,0.655172413793103,0.3,0.315
3,4,1.14246575342466,0.254786647608538,0.447368421052632,0.655172413793103,0.75,0.3024
3,3,0.197260273972603,0.254786647608538,0.447368421052632,0.655172413793103,0.75,0
1,3,0.657534246575342,0.254937670006652,0.447368421052632,0.655172413793103,0.3,0.23625
3,3,0.956164383561644,0.254937670006652,0.447368421052632,0.655172413793103,0.3,0.23625
4,4,0.126027397260274,0.254937670006652,0.578947368421053,0.655172413793103,0.3,0.402127659574468
3,3,3.09315068493151,0.0309631806257891,0.315789473684211,0.482758620689655,0.3,0
3,3,3.09315068493151,0.0309631806257891,0.315789473684211,0.482758620689655,0.3,0
2,4,0.227397260273973,0.0309631806257891,0.315789473684211,0.482758620689655,0.3,0
3,3,1.00821917808219,0.0309631806257891,0.289473684210526,0.655172413793103,0.75,0.945
1,4,3.18082191780822,0.112761193926953,0.289473684210526,0.482758620689655,0.3,0.79746835443038
2,5,2.65753424657534,0.239980889962069,0.447368421052632,0.655172413793103,0.75,0.309836065573771
1,5,0.328767123287671,0.240014657770025,0.421052631578947,0.482758620689655,0,0.0974226804123711
